anime_id,title,english_title,japanese_title,type,episodes,duration,status,source,season,studios,producers,genres,rating,score,scored_by,rank,popularity,members,favorites,watching,completed,on_hold,dropped,plan_to_watch,start_date,end_date,broadcast_day,broadcast_time,synopsis,trailer_url,image_url,approved,explicit_genres,themes,demographics
52299,Ore dake Level Up na Ken,Solo Leveling,俺だけレベルアップな件,TV,12.0,23,Finished Airing,Web manga,winter 2024,A-1 Pictures,Aniplex;Crunchyroll;Netmarble;Kakao piccoma;D&C Media,Action;Adventure;Fantasy,R - 17+ (violence & profanity),8.15,717198,512,148,0,20147,0,0,0,0,0,2024-01-07,2024-03-31,Sundays,00:00,"Humanity was caught at a precipice a decade ago when the first gates—portals linked with other dimensions that harbor monsters immune to conventional weaponry—emerged around the world. Alongside the appearance of the gates, various humans were transformed into hunters and bestowed superhuman abilities. Responsible for entering the gates and clearing the dungeons within, many hunters chose to form guilds to secure their livelihoods.  Sung Jin-Woo is an E-rank hunter dubbed as the weakest hunter of all mankind. While exploring a supposedly safe dungeon, he and his party encounter an unusual tunnel leading to a deeper area. Enticed by the prospect of treasure, the group presses forward, only to be confronted with horrors beyond their imagination. Miraculously, Jin-Woo survives the incident and soon finds that he now has access to an interface visible only to him. This mysterious system promises him the power he has long dreamed of—but everything comes at a price.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1801/142390l.jpg,True,,Adult Cast;Urban Fantasy,
52701,Dungeon Meshi,Delicious in Dungeon,ダンジョン飯,TV,24.0,25,Finished Airing,Manga,winter 2024,Trigger,Ultra Super Pictures;Good Smile Company;Tencent Japan;Kadokawa,Adventure;Comedy;Fantasy;Gourmet,R - 17+ (violence & profanity),8.59,305448,115,425,0,12939,0,0,0,0,0,2024-01-04,2024-06-13,Thursdays,22:30,"Adventuring knight Laios Touden leads a small party through a seemingly endless dungeon, a subterranean maze full of dangerous monsters and precarious traps. Through the use of advanced magic, an explorer can sometimes be resurrected, allowing them to learn from past mistakes and give traversing the dungeon another go. However, when a powerful dragon eats Falin, Laios' spellcasting sister, she sends her brother and his companions back to the beginning to save them from permanent ends.  Though strapped for cash and equipment, Laios resolves to fight his way through the dungeon and rescue Falin before she can be digested by the dragon. Despite some of Laios' allies abandoning him, two remain by his side: elven mage Marcille Donato and halfling locksmith Chilchuck Tims. Due to their lack of funds, the party faces the daunting prospect of starving before being able to complete their quest. However, they find salvation in Senshi, a dwarven warrior with a penchant for cooking and safely eating defeated monsters.  With Senshi's culinary expertise, Laios and his companions struggle through the dungeon while learning about gourmet dining—and each other—along the way.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1711/142478l.jpg,True,,,Seinen
51180,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,Classroom of the Elite III,ようこそ実力至上主義の教室へ 3rd Season,TV,13.0,23,Finished Airing,Light novel,winter 2024,Lerche,Studio Hibari;Movic;AT-X;Sammy;Crunchyroll;Kadokawa Media House;Kadokawa;Bandai Namco Music Live,Drama;Suspense,PG-13 - Teens 13 or older,7.92,281377,877,469,0,4548,0,0,0,0,0,2024-01-03,2024-03-27,Wednesdays,22:30,Third season of Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e.,,https://cdn.myanimelist.net/images/anime/1332/139318l.jpg,True,,Psychological;School,
55813,Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,Mashle: Magic and Muscles - The Divine Visionary Candidate Exam Arc,マッシュル-MASHLE- 神覚者候補選抜試験編,TV,12.0,23,Finished Airing,Manga,winter 2024,A-1 Pictures,Aniplex;Shueisha;ADK;INSPION Edge,Action;Comedy;Fantasy,PG-13 - Teens 13 or older,7.77,282627,1242,498,0,2110,0,0,0,0,0,2024-01-06,2024-03-30,Saturdays,23:30,"After Mash Burnedead's clash with Magia Lupus, the secret about his powers is now out in the open. The short-lived celebration ends when the Bureau of Magic summons Mash before an audience of Divine Visionaries, who collectively decree Mash should reap the consequences and die. However, an evil shadow organization called Innocent Zero hijacks the inquiry to demand that Mash be kept alive.  Mash proves that he is capable of dealing with Innocent Zero, but the Divine Visionaries' verdict remains unchanged. Luckily, Mash finds unexpected allies in Divine Visionary Rayne Ames and Headmaster Wahlberg Baigan, and they successfully defer his execution until Innocent Zero is defeated. Mash is now allowed to live under one condition: he must be selected as the Divine Visionary candidate by the year's end.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1912/140804l.jpg,True,,Gag Humor;Parody;School,Shounen
55866,Yubisaki to Renren,A Sign of Affection,ゆびさきと恋々,TV,12.0,23,Finished Airing,Manga,winter 2024,Ajia-do,Mainichi Broadcasting System;Kodansha;NBCUniversal Entertainment Japan;Tokyo MX;Crunchyroll;TO Books;Myrica Music;NetEase,Romance,PG-13 - Teens 13 or older,8.19,163025,462,788,0,4679,0,0,0,0,0,2024-01-06,2024-03-23,Saturdays,22:30,"For hearing-impaired university student Yuki Itose, silence has been a natural part of life since birth. Her world is small and isolated; she commutes to campus, interacts with her best friend Rin Fujishiro, and communicates through writing and text messages—a lifestyle that offers little to no change. One day, during her commute, Yuki meets fellow student Itsuomi Nagi, a multilingual travel enthusiast and friend of Rin. When Itsuomi learns of Yuki's condition, he takes it in stride, moving Yuki's heart. From this one simple gesture, Yuki and Itsuomi's lives start changing day by day as they let each other into their own worlds.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1478/140828l.jpg,True,,Adult Cast,Shoujo
49889,Tsuki ga Michibiku Isekai Douchuu 2nd Season,Tsukimichi -Moonlit Fantasy- Season 2,月が導く異世界道中 第二幕,TV,25.0,23,Finished Airing,Light novel,winter 2024,J.C.Staff,Mainichi Broadcasting System;Nippon Television Network;Tokyo MX;Medicos Entertainment;DMM.com;A-Sketch;BS NTV;AQUA ARIS;NetEase;CTW;AlphaPolis,Action;Adventure;Comedy;Fantasy,PG-13 - Teens 13 or older,7.84,161145,1064,835,0,2394,0,0,0,0,0,2024-01-08,2024-06-24,Mondays,23:00,"Despite a rough start, Makoto Misumi's life in another world takes a positive turn when he meets more demihumans who recognize his presence. Now as the leader of a fast-growing demihuman community, Makoto wishes to make human society more accepting of them and thus builds a business showcasing the demihumans' abilities. To extend his reach further, Makoto enrolls at the Rotsgard Academy to learn magic and expand his business venture there.  Meanwhile, the goddess who summoned and forsaken Makoto had brought two other people to her world shortly after sending him away, making them heroes of their respective nations. Given enough time, Makoto's path will intertwine with both of these heroes, which may cause the world to take a drastic direction.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1794/142621l.jpg,True,,Isekai,
49613,Chiyu Mahou no Machigatta Tsukaikata,The Wrong Way to Use Healing Magic,治癒魔法の間違った使い方,TV,13.0,23,Finished Airing,Light novel,winter 2024,Shin-Ei Animation;Studio Add,Frontier Works;Lantis;Half H.P Studio;Crunchyroll;GREE Entertainment;Bandai Namco Music Live;Capibara,Action;Adventure;Fantasy,PG-13 - Teens 13 or older,7.52,178228,2057,854,0,1502,0,0,0,0,0,2024-01-06,2024-03-30,Saturdays,00:30,"Ken Usato, an ordinary high schooler, wishes for something fantastical to occur in his unremarkable life. Such an opportunity arrives when he is transported to another world alongside Kazuki Ryuusen and Suzune Inukami, two prodigious members of his school's student council. Arriving in Llinger Kingdom, the three are deemed to be the heroes tasked with stopping the impending invasion by the Demon Lord's army. However, this is a misunderstanding—Usato was summoned by accident and, unlike his two friends, is not one of the heroes.  Despite this disheartening revelation, Usato learns that he has an aptitude for the extremely rare healing magic. This catches the attention of Rose, the intimidating captain of the kingdom's Rescue Team, who forcibly takes custody of Usato to mold him into a full-fledged healer. As he undergoes grueling training under Rose's supervision, Usato resolves to become capable enough to protect his friends from the dangers of this world.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1733/140802l.jpg,True,,Isekai,
55690,Boku no Kokoro no Yabai Yatsu 2nd Season,The Dangers in My Heart Season 2,僕の心のヤバイやつ 第2期,TV,13.0,23,Finished Airing,Manga,winter 2024,Shin-Ei Animation,Dentsu;TV Asahi;Movic;Magic Capsule;Avex Pictures;Akita Shoten;BS Asahi;TV Asahi Music,Comedy;Romance,PG-13 - Teens 13 or older,8.68,179781,73,901,0,6169,0,0,0,0,0,2024-01-07,2024-03-31,Sundays,01:30,"After an eventful winter break, Kyoutarou Ichikawa and Anna Yamada reunite with a stronger bond. They continue to grow in their own ways, with Yamada taking on more challenging photoshoots and Ichikawa maturing both physically and emotionally as he tackles his affections for Yamada. However, spending time together outside of school allows for their relationship to deepen, and it becomes increasingly difficult to deny their budding romantic feelings.  Grappling with these unexpected and new emotions, Ichikawa and Yamada realize that, with the passage of time, their relationship is bound to change—and they must ultimately decide whether they wish to remain close friends or finally become a couple.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1643/138581l.jpg,True,,School,Shounen
50392,Mato Seihei no Slave,Chained Soldier,魔都精兵のスレイブ,TV,12.0,23,Finished Airing,Manga,winter 2024,Seven Arcs,Pony Canyon;AT-X;MAGNET;Yostar,Action;Fantasy;Ecchi,R+ - Mild Nudity,6.88,112260,5378,1019,0,1919,0,0,0,0,0,2024-01-04,2024-03-21,Thursdays,23:00,"As his school days draw to an end, Yuuki Wakura worries about his future. While lamenting the prospect of living an ordinary life, he is suddenly drawn into the world of Mato: an alternate dimension filled with dangerous monsters called Shuuki. Over the years since the existence of Mato was first confirmed, incidents of people accidentally wandering into the other world have become commonplace. To combat the threat of the Shuuki and rescue victims like Yuuki, the all-female Demon Defense Force was established. Its members have been blessed with the power of ""Peaches""—Mato fruits that grant supernatural abilities only to women.  Though Yuuki's situation is dire, he is saved in the nick of time by Kyouka Uzen, the chief of the Demon Defense Force's seventh unit. Despite Kyouka's impeccable skills in battle, she has long been held back by her Peach-granted ability, Slave. Slave allows Kyouka to put a living being under her control and draw out its strength, but the Shuuki that she had enslaved until now had all proven to be exceedingly weak.  When Yuuki and Kyouka become surrounded by a horde of Shuuki, Kyouka resorts to something she has never tried before: using her ability on a man. To her surprise, Yuuki's slave form is much more powerful than she could have imagined. Believing the young man to be the key to unlocking her true potential, Kyouka invites Yuuki to join the Demon Defense Force—but not as a regular member.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1114/140805l.jpg,True,,Harem,Shounen
56352,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu suru",7th Time Loop: The Villainess Enjoys a Carefree Life Married to Her Worst Enemy!,ループ7回目の悪役令嬢は、元敵国で自由気ままな花嫁生活を満喫する,TV,12.0,23,Finished Airing,Light novel,winter 2024,Studio KAI;HORNETS,Pony Canyon;AT-X;DAX Production;Docomo Anime Store;Overlap;Crunchyroll;Muse Communication;MAGNET,Romance,PG-13 - Teens 13 or older,7.53,123443,2027,1186,0,1992,0,0,0,0,0,2024-01-07,2024-03-24,Sundays,23:30,"Rishe Irmgard Weitzner finds herself in a familiar situation: her fiancé is publicly breaking off their engagement, and her ducal family is about to disown her in shame. However, Rishe is not distraught; she has already had six chances to rebuild her life and chase a different passion each time. But she would always get swept up in a war and die, so now she wishes for her seventh reincarnation to be easygoing and uneventful.  What Rishe does not take into account is the presence of Arnold Hein, the crown prince of the Galkhein Kingdom. He is destined to usurp the throne and become a tyrant who starts a large-scale invasion of neighboring countries. To make their encounter worse, Arnold is the one who killed Rishe in her previous life. That is why it is all the more shocking when he proposes to Rishe on the spot. In pursuit of her desired life, Rishe must consider accepting Arnold's proposal and discover the reasons behind his brutal actions to stop the war from ever happening.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1533/140617l.jpg,True,,Time Travel;Villainess,
